orderId:ID(Order),OrderDate,RequiredDate,ShippedDate,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerName,LastName,FirstName,ShipperName,labels:LABEL
298,2025-04-16 00:56:46,2025-04-26 00:56:46,2025-04-21 00:56:46,310.78,Tyler-AllenRetail Company,"45345 Paige Neck Suite 971
Smithborough, AS 37807",Port Samantha,Minnesota,92838,United States,Tyler-AllenRetail Company,Lowery,Ryan,LaserShip,Order
299,2025-06-21 09:07:24,2025-06-24 09:07:24,2025-06-22 09:07:24,45.63,Lynch-WatsonSmall Business,"96936 Cummings Spur
Loristad, MS 01136",West Justinburgh,Texas,73128,United States,Lynch-WatsonSmall Business,Daniel,Yvette,Pitney Bowes,Order
300,2025-12-30 09:00:18,2026-01-08 09:00:18,,151.4,Becker LtdConsumer Electronics Store,"93523 Andrew Lake
Port Carlahaven, NM 48551",South Nataliemouth,Connecticut,34897,United States,Becker LtdConsumer Electronics Store,Nelson,Jose,XPO Logistics,Order
301,2025-05-21 16:21:40,2025-05-29 16:21:40,2025-05-23 16:21:40,89.3,Hoover and SonsAppliance Retailer,"47249 Melissa Landing Apt. 715
Coxfurt, SD 39520",Meghanbury,Wyoming,2463,United States,Hoover and SonsAppliance Retailer,Daniel,Nicholas,XPO Logistics,Order
302,2026-04-07 17:59:53,2026-04-17 17:59:53,2026-04-11 17:59:53,496.87,Cervantes-SpenceFacility Management Company,"6934 Leach Burg Suite 665
Port Michaelmouth, MP 14959",Danielstad,North Carolina,20757,United States,Cervantes-SpenceFacility Management Company,Daniel,Nicholas,DHL Express,Order
303,2026-01-06 06:56:30,2026-01-12 06:56:30,2026-01-09 06:56:30,169.34,Smith GroupOnline Marketplace Seller,"09044 Stephanie Summit Suite 494
West Valerie, CA 77895",Lake Jenniferbury,New Mexico,57548,United States,Smith GroupOnline Marketplace Seller,Reynolds,Michael,Pitney Bowes,Order
304,2025-03-22 15:06:22,2025-03-30 15:06:22,2025-03-25 15:06:22,72.15,Fox-GreenProperty Management Company,"Unit 8497 Box 8966
DPO AA 72595",Robertmouth,New York,98200,United States,Fox-GreenProperty Management Company,Owens,Zachary,OnTrac,Order
305,2025-11-06 19:24:33,2025-11-15 19:24:33,2025-11-08 19:24:33,156.82,"Warner, Horton and RobertsIT Services Company","972 Thomas Pike Apt. 092
Dennisport, AR 65984",Anastad,South Carolina,40837,United States,"Warner, Horton and RobertsIT Services Company",Nelson,Jose,Pitney Bowes,Order
306,2025-08-30 20:00:32,2025-09-02 20:00:32,2025-09-03 20:00:32,266.38,Archer and SonsTechnology Startup,"USNS Smith
FPO AA 80104",Port Jill,Wisconsin,33572,United States,Archer and SonsTechnology Startup,Watson,Michael,FedEx,Order
307,2024-08-16 09:24:41,2024-08-29 09:24:41,2024-08-17 09:24:41,430.22,"English, Hardy and TrevinoAppliance Retailer","79636 Ruiz Ports Apt. 658
Thompsonchester, ND 71880",New Michele,North Dakota,56528,United States,"English, Hardy and TrevinoAppliance Retailer",Watson,Michael,OnTrac,Order
308,2025-08-26 10:23:51,2025-09-04 10:23:51,2025-08-30 10:23:51,329.33,Dunn GroupIT Services Company,"55873 Eric Common
Lake Virginia, OR 20386",Hensleyhaven,Florida,28858,United States,Dunn GroupIT Services Company,Black,Amanda,UPS,Order
309,2024-10-08 10:07:46,2024-10-16 10:07:46,2024-10-11 10:07:46,170.87,Hawkins PLCSecurity Service Provider,"3659 Smith Pass
Joneston, TX 73424",Isabellafort,Massachusetts,82980,United States,Hawkins PLCSecurity Service Provider,Payne,Mark,Amazon Logistics,Order
310,2025-10-20 01:42:29,2025-10-26 01:42:29,2025-10-23 01:42:29,379.31,"Chase, Scott and WebbIT Services Company","24985 Scott Drive
Thomaston, WI 78681",Coffeymouth,Connecticut,91290,United States,"Chase, Scott and WebbIT Services Company",Douglas,Heidi,Amazon Logistics,Order
311,2024-12-28 09:49:31,2025-01-01 09:49:31,,52.49,Adkins-ChenAppliance Retailer,"43666 Kenneth Parkways
New Jennamouth, MA 84864",Lake Clayton,Kentucky,44119,United States,Adkins-ChenAppliance Retailer,Lowery,Ryan,Ryder,Order
312,2024-07-19 17:18:43,2024-08-01 17:18:43,2024-07-23 17:18:43,196.62,Collins IncTechnology Startup,"39967 Joshua Key
Diazland, ME 74024",North Benjaminchester,North Carolina,88718,United States,Collins IncTechnology Startup,Chavez,Kevin,LaserShip,Order
313,2025-08-20 22:55:13,2025-08-25 22:55:13,2025-08-21 22:55:13,299.2,"Farmer, Porter and DavisHome Improvement Store","4006 Diana Locks
Roseside, ME 49103",Waltonberg,Wyoming,31233,United States,"Farmer, Porter and DavisHome Improvement Store",Daniel,Yvette,Amazon Logistics,Order
314,2024-07-16 17:05:19,2024-07-22 17:05:19,2024-07-18 17:05:19,129.31,Cruz-BlairRetail Company,"PSC 5150, Box 6556
APO AA 19091",New Kenneth,Illinois,94617,United States,Cruz-BlairRetail Company,Williams,Tiffany,Amazon Logistics,Order
315,2024-09-26 00:43:29,2024-10-08 00:43:29,,30.66,Brooks and SonsProperty Management Company,"24210 Abigail Fort Suite 714
East Kyleland, AR 59968",West Carolside,Illinois,5663,United States,Brooks and SonsProperty Management Company,Watson,Michael,Ryder,Order
316,2024-09-09 01:56:14,2024-09-19 01:56:14,,56.61,Barry IncConsumer Electronics Store,"21084 Sara Center Suite 817
North Deannastad, TX 00650",Tylerhaven,Texas,88263,United States,Barry IncConsumer Electronics Store,Black,Amanda,FedEx,Order
317,2024-08-07 10:50:48,2024-08-15 10:50:48,2024-08-08 10:50:48,68.81,Richardson-ThomasE-commerce Company,"081 Huff Row Apt. 442
Port Johnville, TX 73884",Thomasview,Indiana,35397,United States,Richardson-ThomasE-commerce Company,Owens,Zachary,FedEx,Order
318,2024-11-22 18:19:16,2024-12-04 18:19:16,2024-11-25 18:19:16,246.72,Garcia-MorganTechnology Startup,"921 Black Brook Apt. 600
Hernandezchester, PW 06130",Patrickville,Virginia,18781,United States,Garcia-MorganTechnology Startup,Owens,Zachary,XPO Logistics,Order
319,2024-08-23 02:44:21,2024-08-30 02:44:21,2024-08-28 02:44:21,386.79,"Chase, Scott and WebbIT Services Company","24985 Scott Drive
Thomaston, WI 78681",Coffeymouth,Connecticut,91290,United States,"Chase, Scott and WebbIT Services Company",Harrison,Tyler,UPS,Order
320,2024-06-23 15:49:44,2024-07-03 15:49:44,2024-06-28 15:49:44,51.27,"Farmer, Porter and DavisHome Improvement Store","4006 Diana Locks
Roseside, ME 49103",Waltonberg,Wyoming,31233,United States,"Farmer, Porter and DavisHome Improvement Store",Green,Kyle,LaserShip,Order
321,2025-10-26 05:48:23,2025-11-02 05:48:23,2025-10-29 05:48:23,440.86,Bradshaw PLCSmart Home Installer,"273 Jones Creek
Thomasside, OH 61268",Coleside,Michigan,2926,United States,Bradshaw PLCSmart Home Installer,Daniel,Nicholas,Ryder,Order
322,2024-09-20 03:44:30,2024-10-02 03:44:30,2024-09-22 03:44:30,290.42,Fox and SonsTechnology Startup,"41470 Logan Walks Suite 308
Galvanberg, FL 39150",North Jenniferfort,Kansas,57591,United States,Fox and SonsTechnology Startup,Daniel,Yvette,UPS,Order
323,2025-01-09 17:33:26,2025-01-23 17:33:26,2025-01-13 17:33:26,472.41,Davis-WoodwardOnline Marketplace Seller,"60923 Luna Brooks
East Jane, AK 70485",South Eric,Connecticut,76697,United States,Davis-WoodwardOnline Marketplace Seller,Stephens,Nicholas,DHL Express,Order
324,2025-06-19 21:18:43,2025-06-25 21:18:43,2025-06-20 21:18:43,482.19,"Warner, Horton and RobertsIT Services Company","972 Thomas Pike Apt. 092
Dennisport, AR 65984",Anastad,South Carolina,40837,United States,"Warner, Horton and RobertsIT Services Company",Daniel,Nicholas,DHL Express,Order
325,2025-10-06 05:03:11,2025-10-11 05:03:11,2025-10-07 05:03:11,262.08,Smith GroupOnline Marketplace Seller,"09044 Stephanie Summit Suite 494
West Valerie, CA 77895",Lake Jenniferbury,New Mexico,57548,United States,Smith GroupOnline Marketplace Seller,White,Dustin,UPS,Order
326,2026-05-14 15:30:52,2026-05-22 15:30:52,2026-05-18 15:30:52,482.4,"Carter, Weber and JenkinsFacility Management Company","4194 Rhonda Pike Apt. 854
Stephenborough, AS 77606",West Brianton,Illinois,73954,United States,"Carter, Weber and JenkinsFacility Management Company",Daniel,Yvette,Ryder,Order
327,2024-12-02 04:17:55,2024-12-14 04:17:55,2024-12-04 04:17:55,337.62,Hoover and SonsAppliance Retailer,"47249 Melissa Landing Apt. 715
Coxfurt, SD 39520",Meghanbury,Wyoming,2463,United States,Hoover and SonsAppliance Retailer,Harrison,Tyler,Pitney Bowes,Order
328,2025-09-28 16:50:58,2025-10-07 16:50:58,2025-10-03 16:50:58,498.95,James PLCRetail Company,"60393 Robles Isle Suite 879
New Karenport, MD 44471",Debrashire,Nevada,86533,United States,James PLCRetail Company,Black,Amanda,FedEx,Order
329,2026-02-19 07:09:54,2026-02-24 07:09:54,,172.03,"Meyer, Reese and McdanielSecurity Service Provider","27781 Ashley Glens Suite 827
North Brooke, NM 01850",East Ryan,Maryland,86180,United States,"Meyer, Reese and McdanielSecurity Service Provider",Daniel,Yvette,UPS,Order
330,2025-06-10 05:30:44,2025-06-16 05:30:44,2025-06-14 05:30:44,320.82,"Garcia, Smith and GreenAppliance Retailer","5548 Munoz Mall
Stephanieview, MT 39672",Davidtown,North Carolina,6818,United States,"Garcia, Smith and GreenAppliance Retailer",Nelson,Jose,LaserShip,Order
331,2024-09-11 13:08:14,2024-09-21 13:08:14,2024-09-12 13:08:14,401.23,Thompson LtdSmall Business,"PSC 6209, Box 6988
APO AA 35083",Jasonfurt,Georgia,31507,United States,Thompson LtdSmall Business,King,Meagan,Ryder,Order
332,2025-06-06 07:40:06,2025-06-13 07:40:06,2025-06-10 07:40:06,243.45,"Brown, Johnston and PenaE-commerce Company","4223 Ward Ford Apt. 749
Murphyton, CA 40512",North Caleb,Oklahoma,21833,United States,"Brown, Johnston and PenaE-commerce Company",Lowery,Ryan,USPS,Order
333,2025-01-22 23:37:46,2025-02-04 23:37:46,2025-01-25 23:37:46,328.38,Fox and SonsTechnology Startup,"41470 Logan Walks Suite 308
Galvanberg, FL 39150",North Jenniferfort,Kansas,57591,United States,Fox and SonsTechnology Startup,Reynolds,Michael,LaserShip,Order
334,2024-08-17 17:24:22,2024-08-21 17:24:22,2024-08-22 17:24:22,447.87,"Willis, Williams and GrayHome Improvement Store","67178 Hamilton Parkways Apt. 655
Lake Jason, MI 19425",Chapmanmouth,Alabama,75036,United States,"Willis, Williams and GrayHome Improvement Store",Black,Amanda,DHL Express,Order
335,2024-07-14 08:01:23,2024-07-20 08:01:23,2024-07-19 08:01:23,48.84,"Lee, Stevens and SweeneyIT Services Company","6445 Emily Parkway Suite 463
Hoganborough, ID 34148",New Robert,Illinois,34316,United States,"Lee, Stevens and SweeneyIT Services Company",White,Dustin,Amazon Logistics,Order
336,2024-06-19 14:39:09,2024-07-01 14:39:09,2024-06-24 14:39:09,233.14,Gray IncSecurity Service Provider,"09249 Jennifer Valley Suite 955
Sandyhaven, OH 59165",West Wendystad,Utah,90749,United States,Gray IncSecurity Service Provider,Watson,Michael,USPS,Order
337,2025-09-02 14:35:03,2025-09-09 14:35:03,2025-09-04 14:35:03,285.76,"Ramirez, Rodriguez and AyalaReal Estate Company","6509 Stewart Highway Apt. 210
Alexanderstad, DC 35973",Lake Stephanie,Massachusetts,76034,United States,"Ramirez, Rodriguez and AyalaReal Estate Company",Daniel,Nicholas,OnTrac,Order
338,2025-01-19 05:53:49,2025-01-28 05:53:49,,416.6,Dean-FosterIT Services Company,"86181 Chavez Pike
Cameronbury, WY 78195",Craigmouth,Arizona,68311,United States,Dean-FosterIT Services Company,Douglas,Heidi,USPS,Order
339,2025-07-09 02:58:29,2025-07-18 02:58:29,2025-07-11 02:58:29,39.31,"Farmer, Porter and DavisHome Improvement Store","4006 Diana Locks
Roseside, ME 49103",Waltonberg,Wyoming,31233,United States,"Farmer, Porter and DavisHome Improvement Store",Lowery,Ryan,Ryder,Order
340,2025-09-04 16:30:52,2025-09-15 16:30:52,2025-09-07 16:30:52,146.99,Wright IncIT Services Company,"3718 Keith Landing
Robertmouth, WA 66206",North Kevinside,South Carolina,11054,United States,Wright IncIT Services Company,Watson,Michael,USPS,Order
341,2026-04-02 14:39:41,2026-04-15 14:39:41,2026-04-03 14:39:41,265.63,Lynch-WatsonSmall Business,"96936 Cummings Spur
Loristad, MS 01136",West Justinburgh,Texas,73128,United States,Lynch-WatsonSmall Business,Daniel,Yvette,UPS,Order
342,2024-10-16 08:48:56,2024-10-29 08:48:56,2024-10-18 08:48:56,475.6,Davis-WoodwardOnline Marketplace Seller,"60923 Luna Brooks
East Jane, AK 70485",South Eric,Connecticut,76697,United States,Davis-WoodwardOnline Marketplace Seller,Lowery,Ryan,Ryder,Order
343,2024-11-20 18:22:02,2024-11-28 18:22:02,2024-11-22 18:22:02,93.11,"Scott, Harris and JeffersonSmall Business","1000 Jones Inlet
Lake Frank, VI 80498",Loganhaven,Kansas,59284,United States,"Scott, Harris and JeffersonSmall Business",Williams,Tiffany,LaserShip,Order
344,2025-04-01 17:05:22,2025-04-14 17:05:22,2025-04-05 17:05:22,386.3,Lin-CaseyTechnology Startup,"032 Lisa Plains
Jordanside, PA 38606",Loganside,Nebraska,93877,United States,Lin-CaseyTechnology Startup,White,Dustin,OnTrac,Order
345,2024-07-31 19:53:17,2024-08-14 19:53:17,,384.21,Fields-HarrisHome Automation Company,"373 Taylor Station
New Melissaside, CO 41175",Johnnyhaven,Washington,74431,United States,Fields-HarrisHome Automation Company,Moreno,Jason,Ryder,Order
346,2026-01-03 16:53:19,2026-01-11 16:53:19,,492.29,"Banks, Andrews and HickmanSmall Business","98508 Archer Creek
Ericfort, MI 17095",Scottport,South Dakota,27226,United States,"Banks, Andrews and HickmanSmall Business",Black,Amanda,XPO Logistics,Order
347,2024-10-18 04:51:28,2024-10-25 04:51:28,2024-10-23 04:51:28,284.82,Castillo PLCHome Improvement Store,"USNS Evans
FPO AP 76921",West Scott,Arizona,33036,United States,Castillo PLCHome Improvement Store,Black,Amanda,FedEx,Order
348,2025-02-22 07:36:06,2025-03-07 07:36:06,2025-02-26 07:36:06,499.81,Robinson GroupHome Improvement Store,"USS Henry
FPO AA 19576",Glassland,Indiana,62924,United States,Robinson GroupHome Improvement Store,Taylor,Robert,LaserShip,Order
349,2025-04-13 18:50:21,2025-04-19 18:50:21,,49.5,"Scott, Harris and JeffersonSmall Business","1000 Jones Inlet
Lake Frank, VI 80498",Loganhaven,Kansas,59284,United States,"Scott, Harris and JeffersonSmall Business",Payne,Mark,DHL Express,Order
350,2026-03-05 07:54:43,2026-03-09 07:54:43,2026-03-10 07:54:43,224.43,Bradshaw PLCSmart Home Installer,"273 Jones Creek
Thomasside, OH 61268",Coleside,Michigan,2926,United States,Bradshaw PLCSmart Home Installer,Daniel,Nicholas,USPS,Order
351,2024-12-23 11:58:59,2025-01-05 11:58:59,2024-12-26 11:58:59,417.03,James GroupSmall Business,"15780 Anderson Village
Wilsonfurt, RI 71796",North Alexander,Alabama,11552,United States,James GroupSmall Business,Reynolds,Michael,DHL Express,Order
352,2025-12-12 08:45:23,2025-12-24 08:45:23,2025-12-16 08:45:23,373.32,Dean-FosterIT Services Company,"86181 Chavez Pike
Cameronbury, WY 78195",Craigmouth,Arizona,68311,United States,Dean-FosterIT Services Company,Nelson,Jose,LaserShip,Order
353,2025-08-11 10:07:26,2025-08-25 10:07:26,2025-08-16 10:07:26,336.75,Carter PLCSmart Home Installer,"45285 Jodi Shoals Suite 915
West Danielle, KS 75020",Danielton,Arkansas,94856,United States,Carter PLCSmart Home Installer,Payne,Mark,UPS,Order
354,2026-05-26 16:45:53,2026-06-09 16:45:53,2026-05-30 16:45:53,400.59,Hawkins PLCSecurity Service Provider,"3659 Smith Pass
Joneston, TX 73424",Isabellafort,Massachusetts,82980,United States,Hawkins PLCSecurity Service Provider,Williams,Tiffany,Ryder,Order
355,2024-11-11 11:50:41,2024-11-22 11:50:41,,304.99,Carter PLCSmart Home Installer,"45285 Jodi Shoals Suite 915
West Danielle, KS 75020",Danielton,Arkansas,94856,United States,Carter PLCSmart Home Installer,White,Dustin,Amazon Logistics,Order
356,2025-03-10 13:17:37,2025-03-23 13:17:37,2025-03-15 13:17:37,404.63,James GroupSmall Business,"15780 Anderson Village
Wilsonfurt, RI 71796",North Alexander,Alabama,11552,United States,James GroupSmall Business,Lowery,Ryan,FedEx,Order
357,2025-03-03 18:52:55,2025-03-08 18:52:55,2025-03-05 18:52:55,387.39,Lin-CaseyTechnology Startup,"032 Lisa Plains
Jordanside, PA 38606",Loganside,Nebraska,93877,United States,Lin-CaseyTechnology Startup,Nelson,Jose,USPS,Order
358,2025-12-08 18:15:07,2025-12-15 18:15:07,,212.21,"Chase, Scott and WebbIT Services Company","24985 Scott Drive
Thomaston, WI 78681",Coffeymouth,Connecticut,91290,United States,"Chase, Scott and WebbIT Services Company",Harrison,Tyler,DHL Express,Order
359,2024-08-29 20:01:33,2024-09-01 20:01:33,2024-08-30 20:01:33,184.35,"Hoffman, Baker and BarnesSecurity Service Provider","169 White Plains
Clarkbury, MD 51668",West Jamesmouth,Delaware,27607,United States,"Hoffman, Baker and BarnesSecurity Service Provider",Lowery,Ryan,UPS,Order
360,2024-06-12 20:56:48,2024-06-25 20:56:48,2024-06-17 20:56:48,342.1,Mccormick-LevyReal Estate Company,"04672 Nelson Vista
Collinsberg, OK 62686",South Sherry,West Virginia,29415,United States,Mccormick-LevyReal Estate Company,Nelson,Jose,OnTrac,Order
361,2025-04-09 08:20:39,2025-04-14 08:20:39,2025-04-14 08:20:39,71.56,Robinson GroupHome Improvement Store,"USS Henry
FPO AA 19576",Glassland,Indiana,62924,United States,Robinson GroupHome Improvement Store,Green,Kyle,OnTrac,Order
362,2025-02-13 07:31:36,2025-02-24 07:31:36,2025-02-16 07:31:36,22.75,Green-CastroOnline Marketplace Seller,"72584 Kristin Square Suite 535
New Jenniferfurt, VI 52392",North Angelashire,Oklahoma,38386,United States,Green-CastroOnline Marketplace Seller,Austin,Kimberly,XPO Logistics,Order
363,2025-05-03 04:18:14,2025-05-09 04:18:14,2025-05-05 04:18:14,453.67,"Peterson, Mccoy and RodriguezOnline Marketplace Seller","920 Austin Roads Suite 851
Belltown, SD 25437",West Whitneychester,Oregon,53861,United States,"Peterson, Mccoy and RodriguezOnline Marketplace Seller",Chavez,Kevin,Amazon Logistics,Order
364,2025-09-16 03:34:35,2025-09-21 03:34:35,2025-09-18 03:34:35,385.3,"Howe, Sandoval and MartinezHome Improvement Store","USCGC Baker
FPO AP 77725",Kingmouth,Arkansas,91594,United States,"Howe, Sandoval and MartinezHome Improvement Store",Green,Kyle,FedEx,Order
365,2026-03-29 02:05:22,2026-04-11 02:05:22,,452.84,Wright IncIT Services Company,"3718 Keith Landing
Robertmouth, WA 66206",North Kevinside,South Carolina,11054,United States,Wright IncIT Services Company,King,Meagan,USPS,Order
366,2025-04-10 05:25:36,2025-04-15 05:25:36,2025-04-11 05:25:36,321.9,Barnes LLCE-commerce Company,"8711 Oliver Street
New Raven, WY 24004",Port Denise,Oklahoma,44016,United States,Barnes LLCE-commerce Company,Austin,Kimberly,Amazon Logistics,Order
367,2026-01-31 02:31:29,2026-02-07 02:31:29,2026-02-04 02:31:29,116.96,Richardson-ThomasE-commerce Company,"081 Huff Row Apt. 442
Port Johnville, TX 73884",Thomasview,Indiana,35397,United States,Richardson-ThomasE-commerce Company,Austin,Kimberly,USPS,Order
368,2025-10-10 18:41:36,2025-10-13 18:41:36,,193.74,Travis LLCAppliance Retailer,"635 Shannon Knolls
North Kevin, OH 27527",East Sherri,North Dakota,49051,United States,Travis LLCAppliance Retailer,Moreno,Jason,OnTrac,Order
369,2025-12-25 09:50:57,2026-01-08 09:50:57,2025-12-26 09:50:57,195.14,"Hill, Gonzales and PerkinsOnline Marketplace Seller","45471 Peterson Greens Suite 155
New Charles, OK 34242",East Emilymouth,Alaska,54554,United States,"Hill, Gonzales and PerkinsOnline Marketplace Seller",Payne,Mark,DHL Express,Order
370,2024-08-12 17:48:35,2024-08-26 17:48:35,2024-08-13 17:48:35,15.69,"Thompson, Lawrence and AndersonIT Services Company","Unit 8266 Box 6727
DPO AA 75964",Michaelview,Vermont,23205,United States,"Thompson, Lawrence and AndersonIT Services Company",Owens,Zachary,DHL Express,Order
371,2024-10-14 18:08:58,2024-10-26 18:08:58,2024-10-15 18:08:58,436.94,English IncSecurity Service Provider,"736 Jessica Route
Coleview, AL 61951",Murillostad,Montana,53999,United States,English IncSecurity Service Provider,Green,Kyle,FedEx,Order
372,2025-08-24 16:33:47,2025-08-27 16:33:47,2025-08-26 16:33:47,324.05,"Banks, Andrews and HickmanSmall Business","98508 Archer Creek
Ericfort, MI 17095",Scottport,South Dakota,27226,United States,"Banks, Andrews and HickmanSmall Business",Daniel,Yvette,FedEx,Order
373,2025-12-28 13:09:17,2026-01-02 13:09:17,2026-01-02 13:09:17,357.07,Hubbard-OneillSmart Home Installer,"797 Hendricks Mountain Suite 713
Nathanshire, VA 55477",East Donaldview,Kentucky,49506,United States,Hubbard-OneillSmart Home Installer,Payne,Mark,Ryder,Order
